orden,ORDEN,IDREGION,IDCDP,CODGEO,REGION,DEPROV,COMUNA,RBD,DVRBD,NOMBRE,ALUMNOS,DDCIA,DDCIA_N,RURALIDAD,RURALIDAD_N,GRUPO,GRUPO_N,ALUM_LEN,ALUM_MAT,ALUM_NAT,PROM_LEN,PROM_MAT,Nivel Logro,PROM_NAT,DIF_LEN,SIG_LEN,DIF_MAT,SIG_MAT,DIF_NAT,SIG_NAT,DIFGRU_LEN,SIGGRU_LEN,DIFGRU_MAT,SIGGRU_MAT,DIFGRU_NAT,SIGGRU_NAT
7745,8185,13,132,13404,Región Metropolitana,Santiago Sur,Calera de Tango,10692,5,Escuela San Ignacio,36,PS,4,R,0,C,2,36,36,36,262,260,Intermedio,269,-3,0,8,0,-5,0,-1,0,6,0,6,0
7746,8665,13,135,13601,Región Metropolitana,Talagante,Talagante,10719,0,Instituto Talagante,17,PP,3,R,0,E,4,17,15,15,278,280,Intermedio,280,-30,-1,-15,0,-5,0,-24,-1,-24,-1,-24,-1
7747,8505,13,135,13603,Región Metropolitana,Talagante,Isla de Maipo,10734,4,Centro Educacional María Reina Inmaculada,70,PS,4,U,1,C,2,70,70,70,282,274,Intermedio,275,10,0,30,1,24,1,19,1,20,1,20,1
7748,8494,13,135,13604,Región Metropolitana,Talagante,El Monte,10737,9,Escuela Básica El Paico,45,MD,2,U,1,B,1,45,45,44,246,242,Intermedio,234,-18,-1,-10,0,-20,-1,0,0,8,1,8,1
7749,8591,13,135,13605,Región Metropolitana,Talagante,Padre Hurtado,10749,2,Liceo Paul Harris,23,MD,2,R,0,A,0,23,21,22,237,225,Inicial,224,21,1,19,1,13,0,-3,0,2,0,2,0
7750,8589,13,135,13605,Región Metropolitana,Talagante,Padre Hurtado,10764,6,Escuela La Esperanza,13,MD,2,R,0,A,0,13,12,12,239,209,Inicial,205,4,0,11,0,-5,0,-1,0,-14,-1,-14,-1
7751,8604,13,135,13602,Región Metropolitana,Talagante,Peñaflor,10771,9,Escuela Básica Claudio Gay,32,PS,4,U,1,D,3,32,32,32,293,290,Avanzado,291,-1,0,7,0,-8,0,9,1,11,1,11,1
7752,8571,13,135,13501,Región Metropolitana,Talagante,Melipilla,10783,2,Liceo Gabriela Mistral,43,MC,1,U,1,B,1,42,43,43,242,232,Inicial,226,-4,0,2,0,10,0,-4,0,-2,0,-2,0
7753,8563,13,135,13501,Región Metropolitana,Talagante,Melipilla,10786,7,Escuela Básica San José de La Villa,26,MC,1,R,0,B,1,26,26,25,256,241,Intermedio,232,9,0,3,0,12,0,10,1,7,0,7,0
7754,8539,13,135,13501,Región Metropolitana,Talagante,Melipilla,10798,0,Escuela Básica Carmen Bajo,16,MC,1,R,0,B,1,16,16,16,241,227,Inicial,227,-29,-1,-2,0,7,0,-5,0,-7,0,-7,0
7755,8548,13,135,13501,Región Metropolitana,Talagante,Melipilla,10816,2,Escuela Básica José Camarena Escriva,10,MC,1,R,0,B,1,10,10,10,285,249,Intermedio,263,54,1,28,1,-,,39,1,15,1,15,1
7756,8526,13,135,13501,Región Metropolitana,Talagante,Melipilla,10828,6,Colegio Alonso de Ercilla,90,PS,4,U,1,D,3,88,89,90,283,275,Intermedio,277,-1,0,-3,0,-17,-1,-1,0,-4,0,-4,0
7757,8531,13,135,13501,Región Metropolitana,Talagante,Melipilla,10831,6,Colegio Melipilla,128,PS,4,U,1,D,3,126,125,126,287,268,Intermedio,275,27,1,9,1,8,0,3,0,-11,-1,-11,-1
7758,8479,13,135,13503,Región Metropolitana,Talagante,Curacaví,10846,4,Escuela Básica Fernando Carvajal Pinto,18,MD,2,R,0,B,1,18,18,18,271,269,Intermedio,276,24,1,36,1,32,1,25,1,35,1,35,1
7759,8629,13,135,13505,Región Metropolitana,Talagante,San Pedro,10861,8,Escuela Básica G - 130,6,MD,2,R,0,C,2,6,6,6,260,250,Intermedio,242,-,,-,,-1,0,-3,0,-4,0,-4,0
7760,8471,13,135,13504,Región Metropolitana,Talagante,Alhué,10873,1,Liceo Municipal Sara Troncoso Troncoso,38,MD,2,U,1,B,1,38,37,38,231,218,Inicial,226,-13,-1,-8,0,-22,-1,-15,-1,-16,-1,-16,-1
7762,3095,7,72,7201,Región del Maule,Talca,Talca,11339,5,Escuela San Antonio,77,PS,4,U,1,B,1,77,76,76,266,250,Intermedio,251,3,0,-5,0,19,1,20,1,16,1,16,1
7764,3570,8,83,8310,Región del Biobío,Concepción,Chiguayante,11414,6,Miguel Cervantes,20,PS,4,U,1,B,1,20,20,20,212,217,Inicial,212,-25,-1,-22,-1,-9,0,-34,-1,-17,-1,-17,-1
7765,3383,8,82,8201,Región del Biobío,Biobío,Los Ángeles,11429,4,Escuela Santa Hilda,10,PS,4,U,1,A,0,9,10,9,218,223,Inicial,219,-25,-1,-21,0,-1,0,-22,-1,0,0,0,0
7767,3306,8,82,8211,Región del Biobío,Biobío,Laja,11677,7,Andrés Alcázar,133,MD,2,U,1,C,2,132,133,133,268,272,Intermedio,263,-2,0,15,1,-6,0,5,1,18,1,18,1
7768,3754,8,83,8308,Región del Biobío,Concepción,Lota,11707,2,Escuela Niño Jesús,78,PS,4,U,1,C,2,76,77,77,270,241,Intermedio,253,4,0,-8,0,7,0,7,1,-13,-1,-13,-1
7769,7159,13,131,13119,Región Metropolitana,Santiago Centro,San Miguel,11813,3,Escuela Básica Particular Alvarez de Toledo,11,PS,4,U,1,A,0,8,10,10,225,211,Inicial,213,13,0,-5,0,-19,0,-15,0,-12,0,-12,0
7770,8144,13,134,13131,Región Metropolitana,Santiago Poniente,Renca,11926,1,Escuela Básica Roquer,35,PS,4,U,1,C,2,35,35,34,247,233,Intermedio,225,9,0,13,0,-21,-1,-16,-1,-21,-1,-21,-1
7771,6821,13,136,13114,Región Metropolitana,Cordillera,La Florida,11952,0,Escuela Básica Belén O'Higgins,31,PS,4,U,1,C,2,31,31,31,237,220,Inicial,215,15,1,10,0,2,0,-26,-1,-34,-1,-34,-1
7772,3287,8,82,8202,Región del Biobío,Biobío,Cabrero,12020,0,Enrique Zañartu Prieto,86,MD,2,U,1,B,1,85,83,84,237,231,Inicial,234,-21,-1,-26,-1,-5,0,-9,-1,-3,0,-3,0
7773,3524,8,82,8203,Región del Biobío,Biobío,Tucapel,12031,6,Escuela Parroquial San Diego de Alcala,43,PS,4,U,1,C,2,40,43,43,271,258,Intermedio,259,20,1,26,1,0,0,8,1,4,0,4,0
7774,4073,8,81,8105,Región del Biobío,Ñuble,Coihueco,12046,4,Padre Lorenzo Mandanelli,40,PS,4,U,1,C,2,39,40,40,290,279,Intermedio,268,25,1,20,1,28,1,27,1,25,1,25,1
7775,7050,13,136,13301,Región Metropolitana,Cordillera,Puente Alto,12076,6,Escuela San Guillermo,145,PS,4,U,1,B,1,145,145,144,252,243,Intermedio,252,16,1,17,1,7,0,6,1,9,1,9,1
7776,7031,13,136,13301,Región Metropolitana,Cordillera,Puente Alto,12121,5,Escuela Básica María de La Paz,18,PS,4,U,1,C,2,17,18,18,213,204,Inicial,218,9,0,3,0,5,0,-50,-1,-50,-1,-50,-1
7777,8569,13,135,13501,Región Metropolitana,Talagante,Melipilla,12245,9,Jacqueline College,20,PS,4,U,1,B,1,19,18,18,208,214,Inicial,218,-4,0,34,1,7,0,-38,-1,-20,-1,-20,-1
7778,1863,5,53,5502,Región de Valparaíso,Valparaíso,Viña del Mar,12302,1,Saint Jullian College,29,PS,4,U,1,B,1,27,27,27,242,221,Inicial,247,8,0,-16,0,15,1,-4,0,-13,-1,-13,-1
7779,1710,5,53,5506,Región de Valparaíso,Valparaíso,Villa Alemana,12305,6,Colegio Alexander Fleming,26,PS,4,U,1,D,3,26,26,26,273,272,Intermedio,275,-25,-1,-4,0,-14,-1,-11,-1,-7,0,-7,0
7780,25,15,151,15101,Región de Arica-Parinacota,Arica - Parinacota,Arica,12505,9,Colegio Padre Luis Gallardo,54,PS,4,U,1,C,2,54,52,52,223,223,Inicial,220,-32,-1,-1,0,-32,-1,-40,-1,-31,-1,-31,-1
